Date,0P00000DLW.F,0P0000G6X1.F,0P000100RL.F,0P000155QH.F,0P00016ZNX.F,0P00018AOI.F,0P0001HZQR.F,0P0001IVQQ.F,0P0001NHSI.F,7951.T,CAP.PA,CYBO.L,CYBO.SW,ECN.PA,EL.PA,EMEC.DE,ENEL.MI,EQIX,IBE.MC,NRJ.PA,OVH.PA,SAP,SW.PA,VIE.PA,VOLV-B.ST,XCH-EUR,XDG6.L,XZRE.L
2000-01-18,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,205.9014434814453,148.95359802246094,20.188499450683594,20.188499450683594,65.72429656982422,9.448793411254883,9.555000305175781,1.2592521905899048,317.6240539550781,0.9855037331581116,39.958251953125,19.70400047302246,43.75224304199219,10.89159107208252,12.968624114990234,17.433984756469727,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-19,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,204.76853942871094,142.0395965576172,20.188499450683594,20.188499450683594,65.72429656982422,9.435859680175781,9.555000305175781,1.3123525381088257,317.6240539550781,1.005180835723877,39.958251953125,19.70400047302246,43.61775588989258,11.068976402282715,12.968624114990234,17.24070167541504,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-20,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,203.63563537597656,137.8548583984375,20.188499450683594,20.188499450683594,65.72429656982422,9.377653121948242,9.555000305175781,1.3957970142364502,317.6240539550781,1.0002621412277222,39.958251953125,19.70400047302246,44.46949005126953,10.927067756652832,12.968624114990234,17.202049255371094,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-21,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,198.2544403076172,144.9507598876953,20.188499450683594,20.188499450683594,65.72429656982422,9.086620330810547,9.555000305175781,1.3957970142364502,317.6240539550781,0.9961625933647156,39.958251953125,19.70400047302246,44.110870361328125,11.139932632446289,12.968624114990234,17.086076736450195,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-24,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,201.36990356445312,151.50082397460938,20.188499450683594,20.188499450683594,65.72429656982422,9.06075382232666,9.555000305175781,1.3578675985336304,317.6240539550781,0.9978020191192627,39.958251953125,19.70400047302246,44.828125,11.10445499420166,12.968624114990234,16.892803192138672,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-25,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,200.52024841308594,151.13694763183594,20.188499450683594,20.188499450683594,65.72429656982422,9.506999015808105,9.555000305175781,1.3275246620178223,317.6240539550781,1.006820559501648,39.958251953125,19.70400047302246,46.39710235595703,11.175410270690918,12.968624114990234,16.660860061645508,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-26,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,201.36990356445312,152.592529296875,20.188499450683594,20.188499450683594,65.72429656982422,9.300044059753418,9.555000305175781,1.2971810102462769,317.6240539550781,0.9838641881942749,39.958251953125,19.70400047302246,49.490234375,11.849480628967285,12.968624114990234,16.73816680908203,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-27,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,201.086669921875,135.91407775878906,20.188499450683594,20.188499450683594,65.72429656982422,9.280641555786133,9.555000305175781,1.2971810102462769,317.6240539550781,0.9838641881942749,39.958251953125,19.70400047302246,49.17645263671875,11.77852725982666,12.968624114990234,16.69951629638672,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-28,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,203.63563537597656,135.3682403564453,20.188499450683594,20.188499450683594,65.72429656982422,9.215968132019043,9.555000305175781,1.3009741306304932,317.6240539550781,0.9756650924682617,39.958251953125,19.70400047302246,48.99713897705078,11.473418235778809,12.968624114990234,16.544891357421875,720.2024536132812,33.82279968261719,29.78619956970215
2000-01-31,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,220.62892150878906,131.72930908203125,20.188499450683594,20.188499450683594,65.72429656982422,9.028417587280273,9.555000305175781,1.3502825498580933,317.6240539550781,0.9691061973571777,39.958251953125,19.70400047302246,46.75572967529297,11.040595054626465,12.968624114990234,16.3902645111084,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-01,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,214.3980255126953,131.00155639648438,20.188499450683594,20.188499450683594,65.72429656982422,9.054285049438477,9.555000305175781,1.3502825498580933,317.6240539550781,0.9756650924682617,39.958251953125,19.70400047302246,47.65229034423828,11.45213508605957,12.968624114990234,16.2742919921875,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-02,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,212.4154815673828,136.39927673339844,20.188499450683594,20.188499450683594,65.72429656982422,8.944337844848633,9.555000305175781,1.3464891910552979,317.6240539550781,0.9920631647109985,39.958251953125,19.70400047302246,46.621238708496094,11.622427940368652,12.968624114990234,16.50623321533203,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-03,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,212.4154815673828,142.5248260498047,20.188499450683594,20.188499450683594,65.72429656982422,8.860265731811523,9.555000305175781,1.3351105451583862,317.6240539550781,1.005180835723877,39.958251953125,19.70400047302246,47.51779556274414,11.267650604248047,12.968624114990234,16.69951629638672,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-04,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,206.75108337402344,147.37669372558594,20.188499450683594,20.188499450683594,65.72429656982422,8.666242599487305,9.555000305175781,1.3199388980865479,317.6240539550781,1.0027214288711548,39.958251953125,19.70400047302246,49.40058898925781,10.714201927185059,12.968624114990234,16.50623321533203,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-07,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,209.5833282470703,142.82801818847656,20.188499450683594,20.188499450683594,65.72429656982422,8.342877388000488,9.555000305175781,1.3123525381088257,317.6240539550781,0.9937025904655457,39.958251953125,19.70400047302246,49.17645263671875,10.6432466506958,12.968624114990234,16.854143142700195,720.2024536132812,33.82279968261719,29.78619956970215
2000-02-08,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,212.4154815673828,151.07630920410156,20.188499450683594,20.188499450683594,65.72429656982422,8.511026382446289,9.555000305175781,1.3199388980865479,317.6240539550781,0.9879633784294128,39.958251953125,19.70400047302246,51.55233383178711,10.501334190368652,12.968624114990234,17.04741668701172,720.2024536132812,33.82279968261719,29.78619956970215
